   NO.      Round     Ori_Content   Lack_Content   Extra_Content   Final_Cover      Recall     
   1663       11           5             -2              0             1.4             7       
   1664       11           5             -2              0             1.4             7       
   1665       11           4             -1              0            1.25             5       
   1666       10           5             -2              0             1.4             7       
   1667       10           4             -2              0             1.5             6       
   1668       10           3             -2              0       1.6666666666666667       6       
   1669       11           5             -1              0             1.2             6       
   1670       10           3             -1              0       1.3333333333333333       4       
   1671       10           2             -2              0             2.0             4       
   1672       10           7              1              0       0.8571428571428571       6       
   1673       11           7              1              0       0.8571428571428571       6       
   1674       11           5             -2              0             1.4             7       
   1675       11           6             -1              0       1.1666666666666667       7       
   1676       11           5             -1              0             1.2             6       
   1677       10           4             -2              0             1.5             6       
   1678       11           5             -2              0             1.4             7       
   1679       11           4             -1              0            1.25             5       
   1680       10           4             -2              0             1.5             6       
   1681       9            3             -2              0       1.6666666666666667       6       
   1682       10           4             -2              0             1.5             6       
   1683       10           4             -3              0            1.75             7       
   1684       10           5             -2              0             1.4             7       
   1685       11           4             -2              0             1.5             6       
   1686       11           6              0              0             1.0             6       
   1687       11           5             -2              0             1.4             7       
   1688       11           4             -1              0            1.25             5       
   1689       11           7              1              0       0.8571428571428571       6       
   1690       11           5             -2              0             1.4             7       
   1691       10           3             -2              0       1.6666666666666667       5       
   1692       9            3             -2              0       1.6666666666666667       6       
   1693       10           5             -1              0             1.2             6       
   1694       11           5             -2              0             1.4             7       
   1695       11           5             -2              0             1.4             7       
   1696       11           7              1              0       0.8571428571428571       6       
   1697       10           2             -2              0             2.0             4       
   1698       11           6              0              0             1.0             6       
   1699       11           6              0              0             1.0             6       
   1700       10           3             -3              0             2.0             6       
   1701       10           4             -2              0             1.5             6       
   1702       11           6              0              0             1.0             6       
   1703       11           5             -2              0             1.4             7       
   1704       10           2             -2              0             2.0             5       
   1705       11           6             -1              0       1.1666666666666667       7       
   1706       11           5             -2              0             1.4             7       
   1707       11           7              0              0             1.0             7       
   1708       11           6             -1              0       1.1666666666666667       7       
   1709       10           4             -3              0            1.75             7       
   1710       11           8              1              0            0.875            7       
   1711       10           3             -3              0             2.0             6       
   1712       11           5             -2              0             1.4             7       
   1713       10           5             -2              0             1.4             7       
   1714       11           5             -2              0             1.4             7       
   1715       11           6             -1              0       1.1666666666666667       7       
   1716       11           5             -2              0             1.4             7       
   1717       11           7              1              0       0.8571428571428571       6       
   1718       11           5             -1              0             1.2             6       
   1719       11           6              0              0             1.0             6       
   1720       10           4             -2              0             1.5             6       
   1721       11           5             -1              0             1.2             6       
   1722       10           6             -2              0       1.3333333333333333       8       
   1723       11           7              1              0       0.8571428571428571       6       
   1724       11           5             -1              0             1.2             6       
   1725       11           6              0              0             1.0             6       
   1726       10           3             -1              0       1.3333333333333333       4       
   1727       11           7              1              0       0.8571428571428571       6       
   1728       10           4             -3              0            1.75             7       
   1729       10           3             -2              0       1.6666666666666667       6       
   1730       11           5             -1              0             1.2             6       
   1731       10           5             -2              0             1.4             7       
   1732       11           5             -2              0             1.4             7       
   1733       10           5             -1              0             1.2             6       
   1734       10           4             -2              0             1.5             6       
   1735       11           5             -2              0             1.4             7       
   1736       11           6             -1              0       1.1666666666666667       7       
   1737       11           6             -1              0       1.1666666666666667       7       
   1738       10           3             -1              0       1.3333333333333333       4       
   1739       10           3             -1              0       1.3333333333333333       4       
   1740       11           4             -1              0            1.25             5       
   1741       10           5             -2              0             1.4             7       
   1742       9            3             -2              0       1.6666666666666667       5       
   1743       10           5             -2              0             1.4             7       
   1744       11           5             -2              0             1.4             7       
   1745       11           5             -1              0             1.2             6       
   1746       10           3             -2              0       1.6666666666666667       6       
   1747       10           4             -2              0             1.5             6       
   1748       10           5             -1              0             1.2             6       
   1749       11           7              0              0             1.0             7       
   1750       11           6             -1              0       1.1666666666666667       7       
   1751       10           5             -1              0             1.2             6       
   1752       11           5             -2              0             1.4             7       
   1753       11           6             -1              0       1.1666666666666667       7       
   1754       11           5             -2              0             1.4             7       
   1755       11           6              0              0             1.0             6       
   1756       11           6              0              0             1.0             6       
   1757       10           6             -1              0       1.1666666666666667       7       
   1758       11           6             -1              0       1.1666666666666667       7       
   1759       11           6              0              0             1.0             6       
   1760       10           3             -2              0       1.6666666666666667       6       
   1761       11           8              2              0            0.75             6       
   1762       9            2             -2              0             2.0             5       
   1763       11           5             -1              0             1.2             6       
   1764       11           5              0              0             1.0             5       
   1765       11           5             -1              0             1.2             6       
   1766       9            2             -2              0             2.0             5       
   1767       11           6              0              0             1.0             6       
   1768       11           6             -2              0       1.3333333333333333       8       
   1769       10           5             -1              0             1.2             6       
   1770       10           3             -2              0       1.6666666666666667       5       
   1771       10           4             -2              0             1.5             6       
   1772       10           4             -3              0            1.75             7       
   1773       10           3             -2              0       1.6666666666666667       5       
   1774       10           4             -2              0             1.5             7       
   1775       10           4             -1              0            1.25             5       
   1776       11           5             -2              0             1.4             7       
   1777       10           5             -2              0             1.4             7       
   1778       11           4             -3              0            1.75             7       
   1779       10           4             -3              0            1.75             7       
   1780       11           6             -2              0       1.3333333333333333       8       
   1781       11           6             -1              0       1.1666666666666667       7       
   1782       10           4             -1              0            1.25             5       
   1783       11           6              0              0             1.0             6       
   1784       11           5              0              0             1.0             5       
   1785       9            2             -2              0             2.0             5       
   1786       10           3             -1              0       1.3333333333333333       4       
   1787       10           3             -2              0       1.6666666666666667       5       
   1788       11           5             -1              0             1.2             6       
   1789       10           6             -2              0       1.3333333333333333       8       
   1790       9            2             -2              0             2.0             5       
   1791       11           5             -1              0             1.2             6       
   1792       9            2             -2              0             2.0             5       
   1793       11           6             -1              0       1.1666666666666667       7       
   1794       11           4             -2              0             1.5             6       
   1795       10           4             -2              0             1.5             6       
   1796       10           3             -2              0       1.6666666666666667       5       
   1797       11           6             -1              0       1.1666666666666667       7       
   1798       11           5             -1              0             1.2             6       
   1799       11           5             -2              0             1.4             7       
   1800       10           3             -1              0       1.3333333333333333       4       
   1801       10           7             -1              0       1.1428571428571428       8       
   1802       11           6              0              0             1.0             6       
   1803       11           5             -2              0             1.4             7       
   1804       10           4             -3              0            1.75             7       
   1805       10           6             -1              0       1.1666666666666667       7       
   1806       10           3             -2              0       1.6666666666666667       7       
   1807       10           3             -1              0       1.3333333333333333       4       
   1808       10           5             -2              0             1.4             7       
   1809       9            2             -2              0             2.0             5       
   1810       11           8              2              0            0.75             6       
   1811       10           4             -1              0            1.25             6       
   1812       11           5             -2              0             1.4             7       
   1813       11           7              1              0       0.8571428571428571       6       
   1814       10           4             -2              0             1.5             6       
   1815       10           6             -1              0       1.1666666666666667       7       
   1816       10           3             -3              0             2.0             6       
   1817       9            2             -2              0             2.0             5       
   1818       10           4             -2              0             1.5             6       
   1819       10           4              0              0             1.0             4       
   1820       10           3             -2              0       1.6666666666666667       6       
   1821       11           7             -1              0       1.1428571428571428       8       
   1822       11           4             -1              0            1.25             5       
   1823       11           5             -1              0             1.2             6       
   1824       11           4             -2              0             1.5             6       
   1825       11           6             -1              0       1.1666666666666667       7       
   1826       11           7              1              0       0.8571428571428571       6       
   1827       11           6             -1              0       1.1666666666666667       7       
   1828       11           6             -1              0       1.1666666666666667       7       
   1829       9            2             -2              0             2.0             5       
   1830       10           4             -2              0             1.5             7       
   1831       10           7              0              0             1.0             7       
   1832       11           7              1              0       0.8571428571428571       6       
   1833       9            2             -2              0             2.0             5       
   1834       10           4             -3              0            1.75             7       
   1835       11           8              1              0            0.875            7       
   1836       11           5             -2              0             1.4             7       
   1837       11           5             -1              0             1.2             6       
   1838       10           3             -2              0       1.6666666666666667       5       
   1839       11           6             -1              0       1.1666666666666667       7       
   1840       10           4             -1              0            1.25             5       
   1841       10           4             -1              0            1.25             5       
   1842       11           5             -1              0             1.2             6       
   1843       11           7              0              0             1.0             7       
   1844       10           6             -2              0       1.3333333333333333       8       
   1845       10           8              1              0            0.875            7       
   1846       11           5             -1              0             1.2             6       
   1847       10           4             -3              0            1.75             7       
   1848       11           7              1              0       0.8571428571428571       6       
   1849       10           3             -3              0             2.0             6       
   1850       11           4             -1              0            1.25             5       
   1851       10           4             -1              0            1.25             5       
   1852       10           5             -1              0             1.2             6       
   1853       11           6             -1              0       1.1666666666666667       7       
   1854       10           4             -3              0            1.75             7       
   1855       10           4             -3              0            1.75             7       
   1856       11           8              2              0            0.75             6       
   1857       9            3             -2              0       1.6666666666666667       5       
   1858       11           5              0              0             1.0             5       
   1859       10           2             -2              0             2.0             4       
   1860       11           5             -2              0             1.4             7       
   1861       9            2             -2              0             2.0             4       
   1862       10           5             -1              0             1.2             6       
   1863       10           3             -2              0       1.6666666666666667       5       
   1864       10           3             -1              0       1.3333333333333333       4       
   1865       11           6              0              0             1.0             6       
   1866       10           4             -2              0             1.5             6       
   1867       10           4             -2              0             1.5             6       
   1868       10           5             -2              0             1.4             7       
   1869       11           5             -1              0             1.2             6       
   1870       11           7              1              0       0.8571428571428571       6       
   1871       11           4             -3              0            1.75             7       
   1872       11           5             -1              0             1.2             6       
   1873       11           6              0              0             1.0             6       
   1874       11           7              0              0             1.0             7       
   1875       11           5             -2              0             1.4             7       
   1876       11           4             -2              0             1.5             6       
   1877       11           5             -2              0             1.4             7       
   1878       11           5             -1              0             1.2             6       
   1879       11           6              0              0             1.0             6       
   1880       11           5             -2              0             1.4             7       
   1881       11           5             -1              0             1.2             6       
   1882       11           6              0              0             1.0             6       
   1883       11           7              1              0       0.8571428571428571       6       
   1884       11           6              0              0             1.0             6       
   1885       11           6             -1              0       1.1666666666666667       7       
   1886       10           5             -2              0             1.4             7       
   1887       10           4              0              0             1.0             4       
   1888       10           4             -2              0             1.5             6       
   1889       10           5             -2              0             1.4             7       
   1890       10           4             -1              0            1.25             6       
   1891       11           7              1              0       0.8571428571428571       6       
   1892       10           4             -1              0            1.25             5       
   1893       11           4             -1              0            1.25             5       
   1894       11           7              1              0       0.8571428571428571       6       
   1895       11           6              1              0       0.8333333333333334       5       
   1896       10           4              0              0             1.0             4       
   1897       10           2             -2              0             2.0             5       
   1898       11           5             -2              0             1.4             7       
   1899       11           7              1              0       0.8571428571428571       6       
   1900       10           4             -1              0            1.25             5       
   1901       10           4             -3              0            1.75             7       
   1902       11           6              0              0             1.0             6       
   1903       11           5             -2              0             1.4             7       
   1904       10           4             -1              0            1.25             5       
   1905       10           5             -2              0             1.4             7       
   1906       11           5             -2              0             1.4             7       
   1907       10           3             -2              0       1.6666666666666667       5       
   1908       10           4             -2              0             1.5             6       
   1909       10           4              0              0             1.0             4       
   1910       10           3             -2              0       1.6666666666666667       6       
   1911       10           6             -1              0       1.1666666666666667       7       
   1912       11           6             -1              0       1.1666666666666667       7       
   1913       11           6             -1              0       1.1666666666666667       7       
   1914       11           8              2              0            0.75             6       
   1915       11           7              0              0             1.0             7       
   1916       11           5             -2              0             1.4             7       
   1917       11           5             -2              0             1.4             7       
   1918       11           7              0              0             1.0             7       
   1919       11           7              0              0             1.0             7       
   1920       11           6              0              0             1.0             6       
   1921       11           5             -1              0             1.2             6       
   1922       10           5             -1              0             1.2             6       
   1923       11           6             -1              0       1.1666666666666667       7       
   1924       10           4             -3              0            1.75             7       
   1925       11           5             -2              0             1.4             7       
   1926       11           4             -1              0            1.25             5       
   1927       11           6              0              0             1.0             6       
   1928       10           5             -1              0             1.2             6       
   1929       11           7              1              0       0.8571428571428571       6       
   1930       10           4             -2              0             1.5             6       
   1931       11           5             -2              0             1.4             7       
   1932       10           5             -1              0             1.2             6       
   1933       11           6             -1              0       1.1666666666666667       7       
   1934       10           4             -3              0            1.75             7       
   1935       11           5             -2              0             1.4             7       
   1936       11           6             -1              0       1.1666666666666667       7       
   1937       9            2             -2              0             2.0             5       
   1938       11           5             -2              0             1.4             7       
   1939       9            2             -2              0             2.0             5       
   1940       11           6              0              0             1.0             6       
   1941       10           8              1              0            0.875            7       
   1942       10           4              0              0             1.0             4       
   1943       11           6              0              0             1.0             6       
   1944       11           5             -1              0             1.2             6       
   1945       11           7              0              0             1.0             7       
   1946       11           8              0              0             1.0             8       
   1947       10           4             -2              0             1.5             6       
   1948       10           2             -2              0             2.0             4       
   1949       11           5             -2              0             1.4             7       
   1950       11           8              2              0            0.75             6       
   1951       11           4             -2              0             1.5             6       
   1952       11           4             -3              0            1.75             7       
   1953       10           8              2              0            0.75             6       
   1954       10           6             -2              0       1.3333333333333333       8       
   1955       11           6              0              0             1.0             6       
   1956       11           6              0              0             1.0             6       
   1957       11           6              0              0             1.0             6       
   1958       11           6              0              0             1.0             6       
   1959       10           4             -2              0             1.5             6       
   1960       10           3             -2              0       1.6666666666666667       6       
   1961       11           5             -1              0             1.2             6       
   1962       10           4             -1              0            1.25             6       
   1963       10           4             -1              0            1.25             5       
   1964       11           7              0              0             1.0             7       
   1965       11           6             -1              0       1.1666666666666667       7       
   1966       11           6             -2              0       1.3333333333333333       8       
   1967       11           4             -2              0             1.5             6       
   1968       10           4              0              0             1.0             4       
   1969       10           6             -1              0       1.1666666666666667       7       
   1970       10           6             -1              0       1.1666666666666667       7       
   1971       10           6             -1              0       1.1666666666666667       7       
   1972       11           5             -1              0             1.2             6       
   1973       11           7              0              0             1.0             7       
   1974       11           7             -1              0       1.1428571428571428       8       
   1975       11           5             -2              0             1.4             7       
   1976       11           4             -1              0            1.25             5       
   1977       10           3             -2              0       1.6666666666666667       5       
   1978       10           5             -1              0             1.2             6       
   1979       11           7              1              0       0.8571428571428571       6       
   1980       11           6              0              0             1.0             6       
   1981       11           7              0              0             1.0             7       
   1982       11           6             -1              0       1.1666666666666667       7       
   1983       10           6             -1              0       1.1666666666666667       7       
   1984       11           6             -1              0       1.1666666666666667       7       
   1985       10           4             -3              0            1.75             8       
   1986       11           4             -2              0             1.5             6       
   1987       11           4             -1              0            1.25             5       
   1988       10           6              0              0             1.0             6       
   1989       9            4             -2              0             1.5             6       
   1990       10           6              0              0             1.0             6       
   1991       11           5             -1              0             1.2             6       
   1992       10           5             -1              0             1.2             6       
   1993       11           5             -3              0             1.6             8       
   1994       11           6             -1              0       1.1666666666666667       7       
   1995       9            2             -2              0             2.0             5       
   1996       11           7              0              0             1.0             7       
   1997       9            2             -2              0             2.0             5       
   1998       10           5             -1              0             1.2             6       
   1999       10           3             -1              0       1.3333333333333333       4       
   2000       11           5             -2              0             1.4             7       
